class_id,treatment_type,product_id,review_author_name,review_date,review_content,review_rating,review_is_verified
fungi,Organic,B00BSULSHA,Michael Kolanos,"Reviewed in the United States on April 11, 2014","In a perfect orchard you won't need to treat for fungus on a regular basis; only as needed and hopefully not every year. Your soil, bug life, and healthy trees will keep it in check.But that's not my orchard. It was here when I bought my house and had been neglected for years while the house was empty. As one step in many to recover what trees I could and add more I needed to treat the stone fruit trees for fungus.Copper will build up in your soil. It will make your leaves and grasses more nutritions for farm animals. But it will be hard on your worm life. And worms are your friends, peeps. So, use sparingly and skip it when you can.I mixed a strong batch and sprayed all of my trees, even the pears and apples. And I let the excess drip down onto the soil and around the trunks. I'm trying to get fungus from years of neglect and over growth into check. It seems to work. I'm right after bud break and not seeing any issues on my blossoms or leaves. I'm really happy with this safe alternative to chemicals.Glad to have it on hand if and when I need it in the future.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Vicki L.,"Reviewed in the United States on August 3, 2022",I was having problems w black spots on my jade plants & the leaves were falling off. I finally googled this & it diagnosed my plant w a fungus & suggested a copper based product. I bought this stuff & it's worked as long as im diligent in applying it which i have been! Im so happy not to have to throw my jade away! I have 2 now & they're thriving!  I couldn't b more satisfied!,5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Beverly Frohling,"Reviewed in the United States on July 19, 2023",Awesome,3.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,thescienceteacher,"Reviewed in the United States on June 5, 2023",Removed blight from my Japanese Cherry tree!,5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Andrew,"Reviewed in the United States on October 17, 2022",It helped clear up a small fungal infection but it took much longer than I expected of it.,4.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,MichiganMitten,"Reviewed in the United States on May 27, 2021","I LOVE this product! As a word of warning to people that have houseplants: If a leaf has a brown spot with a yellow halo around it, quarantine that plant, cut off any affected leaves, and spray it with this every 7 days! That bacterial fungus killed many of my plants before I was able to diagnose the problem. Once I sprayed it with this copper fungicide, it eradicated the problem within a matter of weeks!I also reached out to their customer service for advice about the bacterial infection and how long I need to use this product. They were incredibly helpful and replied within 24 hours. Wonderful customer service! I highly recommend this product!!",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,mdsimpson,"Reviewed in the United States on June 28, 2023",To think it works,3.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Thomi L,"Reviewed in the United States on August 7, 2015","I have never had an issue with my tomatoes before but this year, I bought my seedlings and was unable to plant them right awahy so they sat on my lawn for awhile. By the time I was able to plant them, they had become diseased with black spots and yellowing leaves. I lost several plabts but thankfully, I caught it early in most of them.  I removed the damaged leaves and ordered Bonide 811 Copper 4E fungicide as well as another well known fungicide. I tried the other fungicide first but it didn't seem to slow it down much so I switched to the Bonide. Since I began treating the tomatoes on a weekly basis with the Bonide, the blight has slowed almost to a complete halt. Every once in awhile, I'll get a plant with an emerging leaf close to the soil that has some spots but I remove them immediately and it doesn't seem to spread to the other part of the plant.  My plants look healthy, they're thriving and they are producing tomatoes. I am so happy that I tried the Bonide, otherwise I think I would not have any tomatoes this season.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Tanya G,"Reviewed in the United States on April 19, 2023",I use this every year. Great product & company. Make sure it isn’t tampered with.,5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,James Hutchison,"Reviewed in the United States on January 13, 2023",We have an Asian pear tree that got copper and this just cleared it out. Bam. Done.  You have to be able to hit the whole tree though.  Get a ladder and a sprayer.,5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Rob,"Reviewed in the United States on August 23, 2021","This product was purchased primarily for peonies with black leaf blight. Turns out that a few other plants also needed the product, but I didn’t realize it. I decided to try it on several different varieties that had been underperforming, and have seen a significant improvement in their health in the last month. Although the peonies are not totally free of black leaf, neither did I remove the affected leaves. I suspect if I had, the problem oils be erased. As it is, the spots are growing very, very slowly, a d new leaves are black-free.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Quentin Y.,"Reviewed in the United States on August 5, 2021","We recently re-landscaped our small yard outside our living room and planted a Palo Verde tree in it.  It was flowering beautifully, but then suddenly stopped, all the flowers fell off and the mildew was over almost of of its leaves.  After some research, I found Bonide 811 Copper 4E Fungicide.  I followed the directions precisely, and after the prescribed two applications it is back to flowering profusely with no signs of mildew.  For this application, I could not ask for more.  It quite literally saved our tree.  I recommend this product.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,J V Byer,"Reviewed in the United States on August 4, 2022",Our poor peach tree really had it bad. Peach tree fungus is no laughing matter. The poor thing was covered in it. After treating it for the third time it was gone and all the leaves were healthy and green again. We won’t have peaches this year but our little tree is healthy again so we’ll have them again next year. So happy with this product.,5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,LashingFurball,"Reviewed in the United States on May 9, 2020","My willow tree developed yellow leaves with brown spots.  Everyone on Google says to remove the affected limbs... well if I did that I might as well cut my entire willow tree down... Every branch was affected, and the overall color of the willow was turning from green to yellow.  So I applied this weekly for 3 weeks, and now my willow is green again!  I still have a few yellow leaves but they're hard to find.  The brown spots are still there on some leaves, but the leaves are green - so that seems like a good sign.  Bottom line, 3 weeks of weekly spraying isn't enough, I need to keep going.  I used 1.5 Gallons on a Willow that's about 12' tall each week.  I expect my willow will recover fully based on current progress.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Melissa Robinson,"Reviewed in the United States on June 6, 2022","This product worked well.  However, when I opened the package, I found that the lid had loosened and a third of the product was in the bottom of the bag.  It made a mess!",4.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Brandy M,"Reviewed in the United States on June 3, 2018","AWESOME! We have a tree in the front of our house that has hawthorne rust :( I am NOT ok with spraying tons of chemicals on trees. Here's the big thing - I don't want to drink the chemicals in 6 months when they have run off the lawn, and into the water supply. We had some last year that we used as well and it really helped. We don't use the copper alone - it does require that we prune off the badly impacted branches, but once that is done, you simply spray with this, and easy peasy, it is done. I love how it is good for the actual plant, as well. All around great product for those of us who choose to not to poison our environment!",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,ringztrue,"Reviewed in the United States on August 18, 2021","I sprayed this on a cherry tree that was doing poorly and last year it's leaves turned yellow and fell too early and it had produced no blossoms or cherries. I sprayed it with this product in the spring and so far it looks much healthier, with no yellowing leaves.  I think I sprayed it too late, though, since it had blossoms but no cherries this summer. Hopefully, continued use in the proscribed time frame will produce better results next year. I got it for a good price on Amazon.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,mustardtiger,"Reviewed in the United States on July 19, 2018","So far so good. I live in Charleston, SC, and it has been a very humid, wet, and hot season for my Tomatoes. I started out using Daconil and Mancozeb, and my plants broke out with Bacterial Speck and Spot. As a first year grower I was frustrated and couldn't figure out why my Fungicides were not working. I found out that they do nothing for bacteria. At first I had thought it was Septoria Leaf Spot, and once it got worse, discovvered it was bacteria. I have since removed all of the infected foliage, and have added Copper to my Mancozeb mixes. So far it has done a great job at controlling the Bacterial spread, and since spraying the plants have been very healthy. The Bacterial Speck and Spot still creeps into certain branches and fruit sets, but it is unquestionably helping keep a lock on it from getting much worse, and the spread is very minimal now.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Thomas Carl Kendra,"Reviewed in the United States on May 27, 2021","I have been fighting black spot fungus on by roses for several years. We live near the beach and the damp, foggy mornings add to the problem. I had tried two name fungicides and they didn't work. I was to the point that if this product didn't work, I was going to remove the roses and replaced them with something requiring less maintenance. Thankfully, it worked. I would recommend this product and would purchase it again. I would have rated it higher, but it takes several applications to control the black spot, but it does work.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,J. Brazda,"Reviewed in the United States on May 31, 2022","I have used this for several years on my tomato plants in NC. This product sprayed only ONCE saved all my tomato plants (between 75 and 150 plants) from being pulled up and discarded, year after year. Purchase this along with your seeds, soil and fertilizer in the late winter. Extremely important in hot and humid climates along the southeastern US seaboard.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Mark J. Spearin,"Reviewed in the United States on December 20, 2019","I am completely surprised this works.I live in an area with a ton of citrus problems and the solution seemed to be to replace the tree.  The fruit was blemished at the navel.  The blemish kept the fruit from ripening.  It would fall off half grown.  Useless.In desperation I tried this.  It’s only a single tree so I hand sprayed it with a kitchen sprayer.  It takes a very small amount of this stuff.  Lasts forever.And it worked!  What do you know!  The blemishes are 10% of their original size and the fruit hangs on the tree and ripens in the sun.  Very nice.What the hell am I going to do with all these lemons, now?",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,J Wilson,"Reviewed in the United States on September 12, 2022","I own just shy of an acre, got a sprayer, went to town. Sprayed my yard, garden, flowers, all of it. Totally worth it. My plants had brown spots, dying, just all kinds of issues but after about 2 months of doing this you can tell a dramatic improvement.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Gus S.,"Reviewed in the United States on August 6, 2015","I bought a 32 oz. bottle of pre-mixed Bonide Copper Fungicide from a local home improvement store and used it on my rhododendrons beginning this past spring.  This year they are now looking healthier than ever before.  I love this product.  Now for the interesting part…I paid $10.97 for 32 oz. of the pre-mixed version.  Through Amazon I paid $16.35 for 16 oz of concentrate.  Here is where it gets interesting.  Mixing at the maximum ratio of 2 oz per gallon is equivalent to ½ oz for a 32 oz bottle.  In other words a 16 oz bottle of concentrate will provide thirty-two 32 oz bottles of mixed solution.  So, the $10.97 I originally paid for the pre-mixed version has now become $0.51 ($16.35/32 bottles) when I mix my own solution from concentrate.  I am still stunned by the value in buying the concentrate.  By the way, I plan to keep reusing the spray bottle that the original pre-mixed Bonide Copper Fungicide came in.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Donald Tripp,"Reviewed in the United States on May 30, 2022","I was initially skeptical because of the organic label. I purchased a non organic product and it caused my plants to wilt but did a poor job controlling the blight that afflicted my tomatoes. I then tried this product and it stopped the blight in its tracks. So much for my initial skepticism, should have used this product first.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Florida Girl,"Reviewed in the United States on March 24, 2023",Product is very effective & easy to use,5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,abdul Pazho,"Reviewed in the United States on September 16, 2022",It doesn’t work for my plants,4.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,eeyore707,"Reviewed in the United States on October 9, 2020","I used this on a plant that’s been struggling and I left on vacation right after. I came back and it had dropped a few leaves, either from it drying out while I was on vacation or from this. My plant seems to be doing better now and it’s gotten rid of the fungus gnats I had around so that’s been good! I just have to remember to reapply it every 8 weeks or whatever the bottle says.",4.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Jory S.,"Reviewed in the United States on July 20, 2022","This stuff is a life saver. Thousands of dollars spent on plants around my compound. Without this stuff, I'd have black spot fungus on my Vibernum. I'd have Powdery Mildew on my Crepe Myrtle. I'd have something killing my juniper. This prevent my plants from dying. Great product.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Thanos,"Reviewed in the United States on September 2, 2022",I have had many mold and disease issues in my garden. I was hoping this would stop or slow down my problem but it has had no affect. Apparently this is not the products fault. Just wanted to warn people that this has to be used to prevent an disease from occurring. Once it has started your are SOL. I plan to use it next year before issues begin.,3.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Forge Ahead,"Reviewed in the United States on September 4, 2019","If you've had prolonged (weeks) of warm and foggy mornings and your tomato plants have dried up leaves in the middle section with stretches of black colored stems, you have the ""Late Blight"" fungus.  This is what caused the great Irish potato famine in the mid=1800's.  This copper fungicide will stop the fungus in its tracks if you get to it before the main stems have turned black.  It will turn the affected areas of tomato plants black and dead.  A healthy plant can grow in its stead.  If you are too late, your only alternative is to rip out the tomato plants with all fallen leaves as well as 4-6"" of dirt, and then add new dirt and plant anew all over again.",5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Robert Roberts,"Reviewed in the United States on April 9, 2023",Great product,5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Colleen Hamm,"Reviewed in the United States on January 16, 2023","I was wanting a product to fight mildew on cord leaves, but I’m not really sure I saw much improvement even with frequent use",3.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,carroll hopper,"Reviewed in the United States on July 1, 2022",I have three snow crab trees that was losing their leafs much to early  from a fungus that was ruining all three trees. Bonide spray starting early in the spring seems to have been a game changer and my trees seem perfectly fine now.,5.0 out of 5 stars,Verified Purchase
fungi,Organic,B00BSULSHA,Greek Lady,"Reviewed in the United States on June 12, 2022",This product does an excellent job controlling peach leaf curl (with which I have had considerable trouble).,4.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,chelsea niteshades ⟡ᥫ᭡,"Reviewed in the United States on July 5, 2017","This works. Period. I live in zone 8, and summers are extremely humid. So together with an out of balance good /damaging bugs, for my gardens there will be fungus. No matter how many steps I take for proper garden practices, not over watering, not wetting foliage, no leaving debris on the ground from trimmed plants etc.Anyway, last year was the first time I used it and it saved my gardens. This year, just as helpful . I really had a difficult time deciding with what type of fungicide to choose from . I was considering the copper one. I'm just glad I went with this. Yesterday, there were signs of blight I could just see it on half of my plants . The pumpkin vine leaves were all droopy and the female buds turned brown and died before opening. I sprayed the vine , and the VERY next day it had perked back up with a green female bud visible.  Same with my annual flowers .I can spray this properly diluted ratio (I go a little under just to be safe) directly on any plant parts and there has been zero foliage burn. I don't have to spray it directly on the flowers, bc I do not want to harm pollinators. However, without this product , there would be zero flowers /plants for any pollinators and my plant therapy would be no more. I am not even being dramatic.This works. It's safe for garden flowers and plants. Does not cause any browning. Simple and effective . Fact. I keep this stocked (although it lasts a long time with one application,  and there are plenty of applications with this concentrate).I use a 32 oz high output regular style spray bottle. This method is certainly less hassle compared with the other styles, excluding mass planting areas. I will include a photo for reference.First picture - this pumpkin would not exist if I hadn't used some spray on the leaves and mainly the female buds that never opened- small, brown/yellow that would shrivel right off. The poor things were just helpless, it seemed nothing could keep them healthy!  However, this product did such,  ridding whatever fungus present. A week or so later, a robust female flower was able to prosper.Second picture - we had a tail end of a hurricane (2017) come through, which ""mashed"" this zinnia to the ground. The area was soggy and humid, yet this fungicide prevented fungal infection. Every orange flower is on this one zinnia. This example is fairly odd and unflattering, yet it demonstrates the effectiveness of this product.Third picture- the type of bottle referenced above.Last: balsam impatient plant, day before & day afterLong review but my passion is this right here, and without this product, in my area I would not have thriving plants.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,David N Beede,"Reviewed in the United States on February 12, 2024",It works well.  The best.,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,B-Rad,"Reviewed in the United States on March 8, 2013","This product worked as described, but I had a few issues with it.  My main complaint is that I think I waited much too long to use it.  I decided to first try some ""organic' and ""home"" remedies to control the mold issue I was having in and on potted plants on my lanai.  That was my first mistake.  While I was dabbling with White Vinegar, and an assortment of other household chemicals, the mold was destroying my plants.By the time I actually had gotten around to applying this product, the damage was quite extensive.  The product got to work quickly, but most of the damage had been already done.  I mixed the product as described, and immediately noticed a reduction in powdery mildew and mold on the leaves of the plants.  Most of them required a second and third heavier application before seeing the mold eradicated completely.I have a wide variety of flowers and each had a varying reaction to this product.  Most had little to no reaction to it, however, there were a few that were worth noting.  A few of my more delicate orchids definitely had some yellowing of leaves and wilting flowers.  They came back pretty strong.  What was hit most strongly was my Blue Ginger.  I don't think it will ever be coming back.  What the mold didn't kill, the fungicide most definitely did.Overall, I would recommend this product with a few disclaimers.  First, start at the first warning signs of mold or any fungus, whether it is in the soil, on the leaves, or on the stalks.  Second, if using on potted plants, make sure you are mixing the solution exactly.  Too much of this product is not a good thing, it will burn up your delicate plants.  It is much better to mix it too light, and apply it more often.  Mold is resilient!  Third, apply secondary precautions to help the fungicide.  Remove affected plants, if possible, from others as mold will spread, increase air flow, and increase sunlight.  Make sure your potted plants have plenty of drainage! All of these are mold deterrents.Oh, and cover your face both around the mold, and when using this product.  Both have shown to be pretty noxious, especially if you have pre-existing breathing issues.",4.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,tricia h.,"Reviewed in the United States on October 2, 2023","Purchased this to help with an outbreak of powdery mildew on my variegated African violet plants. After just one application, no more powdery mildew!! It's been over a week since I treated my plants and they show no signs of bad reactions or mildew. I'm glad I'll have this on hand, for any future outbreaks.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Heather Green,"Reviewed in the United States on August 2, 2023","Why high value? It not only works well, it lasts forever! I bought some in March and only just ran out, despite living in a high fungal area. I deal with the common issues, such as blight and powdery mildew, plus some that no one can diagnose for some reason. This helped all of it!Get yourself a little sprayer (I have a one and a two gallon, I prefer the one) and mix it on your own according to instructions. The ready to go sprays like Cap’n Jack, were gone in a day…compared to months with immunox, that’s a huge difference.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Honeywood,"Reviewed in the United States on November 28, 2023","Used it this past summer, but did not have great results.  We had way too much rain and dark, cloudy days for much to survive.",3.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Dave and Rhonda Bartow,"Reviewed in the United States on October 20, 2023",This works better than any other fungicide I have tried in the garden and yard.  Absolutely wiped powdery mildew away.,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Rivercircle,"Reviewed in the United States on August 10, 2023",I have a young apple tree that is loaded with apples.  Fairly early in the season I noticed brown spot on the leaves and a few of the apples.  One application has made a huge improvement.  Will continue to use this sparingly for brown spot on apples.  I like to rotate the use of fungicides in my small orchard.,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Mommabear,"Reviewed in the United States on February 27, 2023","I have excellent results with this product.  When used as directed it will cure the black spot.  My roses had new growths and leaves within the first week.  I used weekly for the first few months.  I use it at least monthly for prevention.  I had a lot of products that weren’t as effective in the past. I use them every now and then to prevent resistance.  I have a lot of bees , they arrive early so I spray in The evening.  I haven’t seen a decline in population. However They are like addicts  for other flowers such as cuphea and angelonias and I don’t spray those so that maybe a variable.  I thought a few roses were over sensitive to the product because they burned every time.  I didn’t mind those spots However recently other roses burned and some were slow to recover. The same type of roses in another area did fine. Eventually the burned rose looked water deprived as well. I got a moisture meter and learned some areas weren’t retaining water well.  So  make sure plants are well hydrated before spraying. One problem I have is that Amazon has never packed this product well. One cracked leaked saturating the bottom of the box.  Never order chemicals with other stuff especially  other chemicals because not everyone  packs chemicals with care.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Richard Scott,"Reviewed in the United States on May 24, 2023","I used 3 chemicals (all bought at Amazon) to save my big Bradford pear. It contracted ""Fire Blight,"" which is somewhat unique to Bradford pear trees. I used the recommended strength of Immunox multi-purpose fungicide, Fertilome fire blight spray, and Captain Jack's Copper Fungicide. I mixed them in a sprayer (all of them together) and sprayed the tree heavily. I sprayed each weekend for four weeks. And I cut off all the dead limbs and leaves I could reach. Some of the affected areas were high in the tree, and I could not reach them. At the end of my treatments, the tree looks great! I have some solution remaining, so I will continue the weekly sprays until the solution is gone.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Jessica,"Reviewed in the United States on June 2, 2016","I bought this product because my peach tree which is only about 2 years old began to show signs of leaf curl which I know can defoliate my tree early and cause it to die.  I decided on this product based upon some research on the internet and decided to give it a try to cure the leaf curl.For starters,  I have sprayed my tree down as I was supposed to in order to avoid this but upon doing some research, the spray I was using wasn't strong enough to use at the end of the season. It was just an organic three in one fungicide, insecticide and miticide,  I found that the product I was using is best just to spray on during the season as opposed to preventing diseases long term. Anyway so I decided on this product.My tree started showing signs about two weeks ago and I tried my original three and one spray which didn't help in the least bit, I would pull the damaged leaves off every day and it showed no signs of stopping or slowing down. I bought this and mixed it in a spray bottle as directed only putting in a little of the fungicide and I added some dish detergent to help it stick to the leaves better.  I sprayed it on the leaves on a warm, sunny day in order to help the drying process and pulled off the rest of the damaged leaves.  Usually if I would pull them all off, I would get at least 4 more the next day.  After using this I had two leaves the next day and then the following day I didn't notice any.  Since I have applied it about a week ago, I have only noticed one other leaf that had it. I'm optimistic that this cured my tree and will be reapplying it at the two week mark just to be extra cautious.  Fingers crossed that this stuff continues to work.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Vincent,"Reviewed in the United States on June 15, 2023",This was the best option I could find for curing powdery mildew on my poinsettia plants. It worked for my plants!,4.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Amazon Customer,"Reviewed in the United States on October 29, 2023",Works well-pay attention to timing of applications,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Dennis M.,"Reviewed in the United States on September 11, 2023",I bought this to treat spots on dogwood leaves. This material stopped the spread. Be sure to start very early in the season. Spots don't go away.,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Christopher Brian Reid,"Reviewed in the United States on October 21, 2023",Hollyhock rust begone!,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Ms Peachy,"Reviewed in the United States on May 31, 2023",The product works better than any other product I've used to fight fungus (brown patch).,4.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,A,"Reviewed in the United States on July 30, 2019","I am using this on my roses, heucheras and also on a variegated euonymus that I bought at Costco that gets a horrible white powdery mildew and leaf drop. It hasn't cleared up the powdery mildew 100% but I think it works better than the fungicide by Bayer. Specracide Immunox is also approximately $5 less  so I'm giving this item five stars for value and effectiveness. In past years I've tried using neem oil and a sulfur solution mixed with water that were both totally useless. Now for the first year, after using this product my heucheras do not have any rust on them at all. Not even a trace. Needless to say, I'm ecstatic. It's incredible and they look so healthy. I'm so happy to finally find a product that has gotten rid of that nasty fungus. In past years I used to be so nervous while watering my plants and trying not to get the leaves on my heucheras wet (because this can exacerbate the disease). Now I water them and get their leaves wet and they look beautiful.My roses are looking quite good, too. I didn't start using a fungicide until about mid May and this is my first time using one. Come next year I am going to start spraying even earlier in the Spring to really knock it out before it gets a chance to start. I highly recommend this item.",4.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Yayasiliang,"Reviewed in the United States on October 2, 2023","Nice item, fast shipping. Thank you.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Gumby,"Reviewed in the United States on April 30, 2023",Product was leaking in box that it was sent.,4.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Bored_BloodletterofKorne,"Reviewed in the United States on August 31, 2023",Was pretty easy to use just follow instructions. Worked well.,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,William Bills,"Reviewed in the United States on July 24, 2023",Great item and a deal.  Used it on my pear tree already.  Will use on garden plants if needed.,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Raddi N Warfield,"Reviewed in the United States on June 23, 2023",I had black spot on my roses and went through a whole bottle of pre-mixed solution and it never fixed the problem. This worked the first time around!,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,JenBar,"Reviewed in the United States on July 23, 2014","This is the first pesticide/fungicide (non-natural/organic) that I've bought as a homeowner, but there is a reason I did...it works. My rose bushes have a big problem with powdery mildew, and the organic sprays just weren't cutting it. I looked at other organic or semi-natural brands but the reviews were mixed, so I caved and tried this.It really does work. I've only sprayed the roses once, but it rained heavily for two days afterward (a few days after), and the powdery mildew is gone from the leaves. I'm going to spray them again soon (the label recommends every 10 days for roses) but I'm relieved that the mildew is already retreating. My hydrangea is starting to get some black spot, so I'm going to start spraying that, too.I will say that the smell is extremely chemical and feels toxic. I was also quite nervous about mixing the concoction, especially having to use a pressurized sprayer with such a harsh chemical (very important to make sure it's de-pressurized before opening the lid--you do NOT want this stuff splashing near you). But it works as long as you're careful and wash your hands very thoroughly after. I would never use this on vegetables or anything someone would eat, but it's fine for decorative flowers and such. I hate using chemicals, but hey...they work.",4.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Turner Media Sales,"Reviewed in the United States on January 3, 2024",I've this at regular and double full strength and it was useless on white powder mold and black mold.  My advice is buy another product.,2.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Gabrielle LeBlanc,"Reviewed in the United States on October 20, 2023","I pruned off the majorly infected branches of my rose bush and used this once a week for 4 weeks to treat black spot, the black spot still came back :( I also find it as effective as milk spray when using it to treat powdery mildew on my pumpkins. This product may work for your needs, but it didn't work for mine and I won't be buying it again.",2.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Pam Fiddler,"Reviewed in the United States on October 26, 2022",I'm in Florida and have really struggled with fungus on my tomato plants. Such a bummer when they finally set some fruit and then start slowly dying. With the weather here it's almost impossible to avoid and copper sprays didn't work as treatment or preventative. Got this to use on my fall tomatoes as I started seeing spotting and leaf wilt. Trimmed the affected leaves and used this and within 2 days my tomatoes were growing again and looked green and healthy. Will keep this on hand and use as a preventative measure going forward.,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Farley,"Reviewed in the United States on June 10, 2021","I've used Spectracide for over 10 years because it works. I was out of the bottle I had for 4 years (it keeps apparently) so I ordered this new one.  Early this spring, my rose & its buds was covered in some type of fungus, or affected by pests (I'm not sure). But I sprayed using my pump sprayer as directed & within 2 weeks this is what I got.Every neighbor who passes by, has to stop & marvel at this rose bush. As always, Spectracide DID THE JOB IT SAYS IT DOES. (NOPE, they don't pay me.) I just love this rose bush so much because it's such a delight to see & smell the roses. Any product that keeps it blooming is wonderful in my book.)SPECTRACIDE WORKS & IT LASTS A LONG TIME TOO. Well worth the price.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Ariel,"Reviewed in the United States on May 26, 2021","I brought it because the black spot on my rose is  helpless right now. First thing, I read the labels it didn't mention whether it is bee safe, so I assume it is not. Second, it kinda has strong smell, so don't open it indoor. Third, I applied it twice so far, either it doesn't work for leaves that already have black spot (the ones that showed symptom would still turn yellow and fell off), or it takes longer than 2wks to see result. It didn't burn my roses.The bottom line is it doesn't seem to be as magic as some user had, at least to me.I will update later when I had four application...",4.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Hank,"Reviewed in the United States on July 5, 2023",Did a great job of eliminating the fungus on the plants,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Enuku,"Reviewed in the United States on August 3, 2021","This year I had black spot again and that milky fungus pretty badly on the rose leaves. I bought concentrate and mixed it in a plastic spray bottle.  I pulled all the bad leaves off, bagged and put them in the garbage and sprayed the bushes with this product. I had fewer spotted and milky looking leaves 3 weeks later. Repeated above. I have even fewer now to deal with b4 I spray again. Next year I'll spray early as recommended.  This is supposed to be pollinator safe. I've not seen any dead bees around.  The only drawback I can see is remembering to do this every 3 weeks.  I also spray the bushes and around them with deer repellent. No problemsm",5.0 out of 5 stars,Verified Purchase
